"company","year","region","country","icb_sector","rank","rd_million","rd_growth_1y_percent","rd_intensity_percent","sales_million","sales_growth_1y_percent","employees","employees_growth_1y_percent","capex_million","capex_growth_1y_percent","capex_intensity_percent","profit_million","profit_growth_1y_percent","profitability_percent","patents_2010_2019"
"QINETIQ",2012,"EU","UK","Support Services",456,29.780355,60.6451611859161,1.8752824331062,1588.046391,-9.64888401228877,9498,-6.69941060903733,32.411551,23.1818192183327,2.04097003612031,-146.390178,-133.737596470361,-9.21825576567807,327
"QINETIQ",2013,"EU","UK","Support Services",425,34.509841,16.0642547589507,2.42571760891352,1422.66523,-10.2726314249831,8937,-5.90650663297536,28.897514,-10.7011091320143,2.03122374755725,29.972215,-120.506535713502,2.10676513124595,327
"QINETIQ",2014,"EU","UK","Support Services",496,27.25389,-26.643597554181,2.58694326250879,1053.517114,-31.2153768699566,6250,-30.0660176793107,31.881909,2.4793404634283,3.02623550926008,141.668805,445.544555446752,13.4472238862937,327
"QINETIQ",2015,"EU","UK","Support Services",475,32.123517,11.3207572669906,3.12293240785973,1028.633118,-7.78523494734162,6207,-0.688,38.929347,15.32258160076,3.78457064222192,71.59733,-52.2686022710233,6.96043406994407,327
"QINETIQ",2016,"EU","UK","Support Services",432,39.680103,44.0677951947996,4.34171884329426,913.92613,3.62577736329761,6154,-0.853874657644593,35.828799,7.3426576673973,3.92031673281953,156.502993,75.7536032814378,17.1242497465304,327
"QINETIQ",2017,"EU","UK","Support Services",522,31.1,-18.8,3.3,938.5,6.4,6065,-1.4,51.8,49.8,5.5,135.1,3.6,14.4,327
"QINETIQ",2018,"EU","UK","Support Services",544,32.265389,5.43478129449737,3.19394134934004,1010.206058,9.37575035339757,6061,-0.0659521846661182,85.375772,67.3913041773355,8.45132251226314,126.511372,-4.83736422321165,12.523323434673,327
"QINETIQ",2019,"RoW","UK","Support Services",606,27.565198,-18.9003418429747,2.19964581240742,1253.165298,17.7587531233163,6787,0,108.275163,20.3896107708284,8.64013416049764,122.641771,-8.77497803999815,9.78655977752745,327
"PALFINGER",2010,"EU","Austria","Industrial Machinery",581,15.387,23.4317343173432,2.36071881717048,651.793,28.974701453405,4671,3.40934248394953,9.627474,70.6703882098422,2.23721334840969,37.9,282.141152765258,5.57278154260632,94
"PALFINGER",2011,"EU","Austria","Industrial Engineering",706,12.097,-21.381685838695,1.43045157903076,845.677,29.7462537953,6043,29.3727253264826,24.438,67.5901796735701,2.88975578146266,56.477,55.4855050518955,6.67831808125324,94
"PALFINGER",2012,"EU","Austria","Industrial Engineering",615,16.789,38.7864759857816,1.79520217276241,935.215,10.5877303036502,6270,3.75641237795796,40.32,64.9889516327032,4.31130809493004,60.982,7.97669847902687,6.52063963901349,94
"PALFINGER",2013,"EU","Austria","Industrial Engineering",558,19.771,17.7616296384537,2.01606447816958,980.673,4.86070048063814,6874,9.63317384370015,38.45,-4.63789682539681,3.92077685426233,76.159,24.8876717719983,7.76599335354394,94
"PALFINGER",2014,"EU","Austria","Industrial Engineering",564,21.397,8.22416670881594,2.01209116615151,1063.421,8.43787888521454,8893,29.371544951993,60.843,58.2392717815345,5.7214405207345,68.997,-9.73586781616713,6.48821116002035,94
"PALFINGER",2015,"EU","Austria","Industrial Engineering",574,22.805,6.58036173295322,1.85422785090073,1229.892,15.654289317213,9131,2.67626222871922,57.691,-5.18054665286064,4.69073707284867,106.287,54.9734631984136,8.64197832004761,94
"PALFINGER",2016,"EU","Austria","Industrial Engineering",550,25.789,13.0848498136374,1.90042534627549,1357.012,10.3358668891252,9970,9.18847880845473,73.668,27.6940943994731,5.42869186123631,105.069,-1.14595387959017,7.74267287245802,94
"PALFINGER",2017,"EU","Austria","Industrial Engineering",548,27.9,8.3,1.9,1471.1,8.4,10212,2.4,82.2,11.6,5.6,115.6,10,7.9,94
"PALFINGER",2018,"EU","Austria","Industrial Engineering",424,49.462,14.878298030472,3.06147207154122,1615.628,9.82635147766089,10780,5.56208382295338,99.304,20.8268947643788,6.1464644088862,127.694,10.502085532806,7.90367584617251,94
"PALFINGER",2019,"EU","Austria","Industrial Engineering",423,52.727,6.60102705106949,3.00635915634698,1753.849,8.55524910437304,11126,3.20964749536179,95.641,-3.68867316522999,5.45320606277964,145.989,14.3272197597381,8.32392070240939,94
"TELIT COMMUNICATIONS",2010,"EU","UK","Telecommunications Equipment",582,15.324,58.2077224860624,15.6120421781876,98.155,53.9420648986057,366,1.1049723756906,0.485,-15.5,1.27553359482451,8.35,-34.5646337168485,4.42769089705058,6
"TELIT COMMUNICATIONS",2011,"EU","UK","Technology Hardware & Equipment",627,15.529021,-2.25817892410344,11.3286164264716,137.077825,34.6986583148909,412,12.568306010929,7.780354,499.381757736798,5.67586624605402,2.94845,-34.5646337168485,2.15093141432613,6
"TELIT COMMUNICATIONS",2012,"EU","UK","Technology Hardware & Equipment",581,18.842656,23.7296580736143,11.9874437647696,157.186606,16.9294959128952,474,15.0485436893204,2.585266,-66.1170193803814,1.64471138208811,4.736244,63.8007847922127,3.0131345923965,6
"TELIT COMMUNICATIONS",2013,"EU","UK","Technology Hardware & Equipment",777,10.027554,-44.3747273183659,5.68570510018184,176.3643,17.2774263741178,573,20.8860759493671,3.514611,42.0991027560978,1.99281317137312,5.631209,24.2758897390899,3.19294154202409,6
"TELIT COMMUNICATIONS",2014,"EU","UK","Technology Hardware & Equipment",412,39.836073,167.653577515152,16.4504564621644,242.157858,20.8778740408865,694,21.1169284467714,7.916148,98.2875847641033,3.26900314752536,12.452016,94.6690575556495,5.14210693092602,6
"TELIT COMMUNICATIONS",2015,"EU","UK","Technology Hardware & Equipment",395,43.67045,6.7660730791693,14.2563713391349,306.322338,13.4314502210943,800,15.2737752161383,8.104164,-8.19893558683923,2.64563271908691,17.056129,22.0279975440048,5.56803304367571,6
"TELIT COMMUNICATIONS",2016,"EU","UK","Technology Hardware & Equipment",375,49.122472,8.92796966065212,13.9846162557192,351.260779,11.0260185701936,972,21.5,8.842614,5.64433972870095,2.51739292532856,19.465894,10.5013716243353,5.54172146842503,6
"TELIT COMMUNICATIONS",2017,"EU","UK","Technology Hardware & Equipment",350,61.9,43.3,19.8,312.3,1.2,1030,6,8.5,14,2.7,-41.4,-356.5,-13.3,6
"TELIT COMMUNICATIONS",2018,"EU","UK","Technology Hardware & Equipment",352,66.567651,2.70161051435005,17.8299486622657,373.347407,14.1382153470494,977,-5.14563106796117,7.245411,-18.4026728619306,1.9406619315291,-29.177277,-32.7373765170169,-7.81504744721583,6
"TELIT COMMUNICATIONS",2019,"RoW","UK","Technology Hardware & Equipment",478,43.780493,-35.4723174200348,12.5295194142302,349.418773,-8.17482785787885,840,-14.0225179119754,4.132099,-44.0453232855658,1.18256353673361,8.144918,-127.388648805658,2.33099038442334,6
"OXFORD INSTRUMENTS",2010,"EU","UK","Electronic Equipment",584,15.289,-19.628870314882,6.19384059438831,246.842,2.42151647676823,1341,-12.4101894186806,4.949,-50.9133489461358,1.70230349778401,6.44,27.2727272727273,4.82251804798211,89
"OXFORD INSTRUMENTS",2011,"EU","UK","Electronic & Electrical Equipment",438,30.828797,96.9531104172464,7.6489772241042,403.044696,59.4848742194093,1834,36.7636092468307,6.691522,55.5443386014031,1.66024316072379,41.822011,243.160538138962,10.3765193823565,89
"OXFORD INSTRUMENTS",2012,"EU","UK","Electronic & Electrical Equipment",464,29.062756,7.04845774412386,6.92702397509532,419.556163,4.00237165056427,1927,5.07088331515813,10.285584,53.5714189730933,2.45153924720205,35.999545,-13.9999999044432,8.58038760355428,89
"OXFORD INSTRUMENTS",2013,"EU","UK","Electronic & Electrical Equipment",455,30.808094,6.17283857015041,7.16467652228388,429.99979,2.65108345430691,2050,6.38297872340425,10.030542,-2.32558683034443,2.33268532526493,26.628701,-24.9158250677264,6.19272418714437,89
"OXFORD INSTRUMENTS",2014,"EU","UK","Electronic & Electrical Equipment",388,42.68062,28.6821696077512,8.61219192583343,495.583707,7.0535963283695,2420,18.0487804878049,5.656468,-35.294116301262,1.14137489189087,0.771337,-97.3094153353597,0.1556421224316,89
"OXFORD INSTRUMENTS",2015,"EU","UK","Electronic & Electrical Equipment",422,38.248764,-15.3614448633358,7.72190170909155,495.328294,-5.60311287561566,2077,-14.1735537190083,3.402915,-43.1818143870646,0.687001942190688,35.118082,4199.99779600833,7.08985988189885,89
"OXFORD INSTRUMENTS",2016,"EU","UK","Electronic & Electrical Equipment",468,35.128562,7.11743863395373,8.11977350817232,432.629826,1.86864534084739,1974,-4.95907558979297,4.084716,39.9999657258997,0.944159591992624,-7.936021,-126.356590305822,-1.83436751769398,89
"OXFORD INSTRUMENTS",2017,"EU","UK","Electronic & Electrical Equipment",551,27.8,-17.9,7.9,353.4,-15.4,1642,-16.8,4.8,22.9,1.4,39.2,-611.8,11.1,89
"OXFORD INSTRUMENTS",2018,"EU","UK","Electronic & Electrical Equipment",577,28.052039,2.429150743682,7.58393269690298,369.887763,6.34364050244334,1579,-3.836784409257,4.545982,-4.65115840072554,1.22901659766452,45.792459,18.6781590577206,12.3800956886481,89
"OXFORD INSTRUMENTS",2019,"RoW","UK","Electronic & Electrical Equipment",569,31.18605,5.53359828249809,8.03732682608315,388.015203,-0.419664367517814,1585,0.379987333755549,5.139274,-10.2040752141865,1.32450325664172,49.87432,-0.466199726538263,12.8537025390729,89
"ATLANTIA",2010,"EU","Italy","Industrial Transportation",586,15.259,-28.1286797607272,0.336987137554974,4528.066,25.4117019488107,9686,-3.34297974254066,113.104,121.736615463719,1.25667337887743,500,-17.8019086565681,40.3174335356419,1
"ATLANTIA",2011,"EU","Italy","Industrial Transportation",682,12.7,-16.7704305655679,0.291422361411457,4357.936,-3.75723322054051,10250,5.82283708445179,0,106.777965699391,1.25667337887743,1300.158,-28.7818799298861,29.8342609896061,1
"ATLANTIA",2012,"EU","Italy","Industrial Transportation",580,18.889,48.7322834645669,0.370281866264517,5101.249,17.0565377738452,11260,9.85365853658537,56.529,21.1594202898551,1.10814037895425,1286.997,-1.01226158666868,25.2290566486757,1
"ATLANTIA",2013,"EU","Italy","Industrial Transportation",722,11.768,0.675849088887004,0.234699976725453,5014.061,-1.70915005325166,13388,17.3253877837175,59.15,4.63655822675086,1.17968249688227,1910.417,48.4398953532914,38.1011918283403,1
"ATLANTIA",2014,"EU","Italy","Industrial Transportation",801,10.027,-14.7943575798776,0.178611030705172,5613.875,11.9626386675391,13688,2.24081266806095,57.008,-9.60826679192109,1.01548395715972,2225.254,15.1706712156908,39.638467190666,1
"ATLANTIA",2015,"EU","Italy","Industrial Transportation",763,12.481,24.4739204148798,0.207308190924183,6020.505,7.24330342232415,14406,5.24547048509643,95.525,67.5642015155768,1.58666091964046,2174.731,-2.27043744219759,36.1220694941703,1
"ATLANTIA",2016,"EU","Italy","Industrial Transportation",751,13.792,10.5039660283631,0.223181957861783,6179.711,2.64439610962868,14584,1.23559627932806,113.104,18.4025124313007,1.83024740153706,2315.654,6.4800198277396,37.4718817757012,1
"ATLANTIA",2017,"EU","Italy","Industrial Transportation",707,17.4,26.3,0.3,6383,3.3,15394,5.6,84.4,-25.4,1.3,2506.8,8.3,39.3,1
"ATLANTIA",2018,"EU","Italy","Industrial Transportation",566,29.322,68.3334290142947,0.394796633686162,7427.115,16.3575466186726,29090,88.969728465636,93.354,10.5893502339631,1.25693489329302,2798.063,11.6180705507657,37.6736188950891,1
"ATLANTIA",2019,"EU","Italy","Industrial Transportation",438,51,73.9308369142623,0.404280618311534,12615,69.8506082105905,28955,-0.464077002406327,207,121.736615463719,1.64090368608799,3205,14.5435252887444,25.4062623860484,1
"DIAGEO",2010,"EU","UK","Beverages",589,15.172,-23.5320800362885,0.13292170708198,11414.238,5.03705391470659,23521,-3.0861145447054,220.262,0,3.97750598857322,1593.255947,-11.5735011846233,26.503065732465,15
"DIAGEO",2011,"EU","UK","Beverages",519,21.508463,38.4687874502648,0.167255158162656,12859.670958,10.0444841740643,25698,9.25555886229328,578.338668,24.4256192538375,4.49730533455225,3758.006427,21.3388368376228,29.2231927183342,15
"DIAGEO",2012,"EU","UK","Beverages",492,25.115962,16.6666689892269,0.183678825230791,13673.847254,6.23490058086933,28410,10.5533504552884,769.026833,32.8512395716236,5.62407067093014,3998.221934,6.29570748004813,29.2399195320132,15
"DIAGEO",2013,"EU","UK","Beverages",470,28.658692,14.2857165644688,0.209918657312467,13652.28435,6.23490056939842,28410,10.5533504552884,767.81412,32.8512395046185,5.62407067063469,3991.916958,6.29570746929937,29.2399195303898,15
"DIAGEO",2014,"EU","UK","Beverages",466,30.85346,14.2857121690596,0.221955051751719,13900.769438,5.41041138580638,33362,21.959422409066,820.18782,-0.623053033483101,5.90030518568191,3579.001398,15.8551810349552,25.7467862765655,15
"DIAGEO",2015,"EU","UK","Beverages",424,38.112647,7.692307909664,0.267048164297147,14271.825122,-3.0333857402951,32078,-3.84869012649122,688.749977,-20.6896551684431,4.82594181972068,3815.348194,0.682471256528894,26.7334287057557,15
"DIAGEO",2016,"EU","UK","Beverages",446,38.513041,17.8571419828035,0.273858922081805,14063.095227,14.9260848855787,30051,-6.31897250452025,604.538035,2.371541480558,4.29875518327812,4126.730682,26.1505529794528,29.344398337551,15
"DIAGEO",2017,"EU","UK","Beverages",446,40.6,9.1,0.3,13703,0.9,29362,-6.7,657.9,12.7,4.8,4155,4.3,30.3,15
"DIAGEO",2018,"EU","UK","Beverages",490,38.807169,-2.77777715146165,0.272013675611877,14266.624247,5.78804571212788,28150,-4.12778421088482,743.988876,14.8972603913848,5.21489080471469,4468.368362,9.2733188767651,31.3204321123101,15
"DIAGEO",2019,"RoW","UK","Beverages",508,39.712573,-2.85714320659266,0.289312453486638,13726.534244,-8.66557861262945,27788,-1.28596802841918,817.611808,4.32190757549578,5.9564329456096,2511.236268,-46.6501240761211,18.2947583371067,15
"BASWARE",2010,"EU","Finland","Software",596,14.872,0.615655233069479,14.4256697770966,103.094,11.2677272432922,845,13.1191432396252,14.362665,169.80421686747,0.734281335480241,12.28,-17.1590324240865,13.2141540729819,0
"BASWARE",2011,"EU","Finland","Software & Computer Services",605,16.489,10.8727810650888,15.3030162412993,107.75,4.51626670805285,1058,25.207100591716,5.631,643.857331571995,5.22598607888631,12.28,-9.85832782793805,11.3967517401392,0
"BASWARE",2012,"EU","Finland","Software & Computer Services",594,17.884,8.46018557826429,15.7292500373794,113.699,5.52111368909514,1330,25.7088846880907,6.82,21.1152548392825,5.99829374049024,8.308,-32.3452768729642,7.30701237477902,0
"BASWARE",2013,"EU","Finland","Software & Computer Services",585,18.148,1.47617982554238,14.7127256807919,123.349,8.48732178823033,795,-100,5.418,-20.5571847507331,4.39241501755182,3.332,-59.8940779971112,2.70127848624634,0
"BASWARE",2014,"EU","Finland","Software & Computer Services",613,17.68,-2.57879656160458,13.8477685354888,127.674,3.50631136044881,1493,1.42663043478262,6.517,20.2842377260982,5.10440653539483,4.522,45.4019292604502,3.54183310619233,0
"BASWARE",2015,"EU","Finland","Software & Computer Services",598,20.748,17.3529411764706,14.4676103479534,143.41,12.3251405924464,1648,10.3817816476892,12.391,90.1334970078257,8.64026218534272,4.676,8.09061488673139,3.26058154940381,0
"BASWARE",2016,"EU","Finland","Software & Computer Services",563,24.274,16.9944090996722,16.3373266926908,148.58,3.60504846245033,1889,14.623786407767,12.66,2.17093051408281,8.52066226948445,-13.945,-398.2249786142,-9.38551622021806,0
"BASWARE",2017,"EU","Finland","Software & Computer Services",611,22.3,-8,15,149.2,0.4,1829,-3.2,12.5,-1.4,8.4,-9.4,-32.3,-6.3,0
"BASWARE",2018,"EU","Finland","Software & Computer Services",585,27.222,21.9732950981271,19.2495898625332,141.416,-5.19618950572178,1412,-22.7993439037726,11.178,-10.4685622747297,7.90433897154495,-17.408,80.7684319833853,-12.3097810714488,0
"BASWARE",2019,"EU","Finland","Software & Computer Services",585,29.553,8.56292704430239,19.927580207954,148.302,4.869321717486,1325,-6.16147308781869,10.587,-5.28717122920023,7.13881134441882,-13.654,-21.5647977941177,-9.20688864614098,0
"ARLA FOODS",2010,"EU","Denmark","Food Producers",598,14.762,745.95988538682,0.224359631984546,6579.615,6.05667400671226,16215,-0.0985767974862939,39.941804,-8.1,3.2898277482801,2228.087489,151.091796329461,3.48154109320986,57
"ARLA FOODS",2011,"EU","Denmark","Food Producers",546,19.369857,31.2143137786208,0.262328536621216,7383.816206,12.2226179799274,17417,7.41288930003083,154,35.5343771272975,0.9,223.963966,-2.2298814346581,3.03317362934914,57
"ARLA FOODS",2012,"EU","Denmark","Food Producers",376,41.785995,116.666664938283,0.49434356968116,8452.824627,14.9764086597307,18112,3.99035425159326,209,-13.8474260756207,0,325.314685,45.8858860000846,3.84859143961038,57
"ARLA FOODS",2013,"EU","Denmark","Food Producers",287,65.910619,57.6923073242281,0.668478258594737,9859.799949,16.6143803361287,19577,8.08856007067138,547,-56.2790697674419,0,424.668014,30.5063812946564,4.30706521629854,57
"ARLA FOODS",2014,"EU","Denmark","Food Producers",263,84,26.8877230055508,0.791407574901074,10614,7.64924293495926,19155,-2.15559074424069,0,-69.2,0,361,-9.63312309608756,3.40116826832485,57
"ARLA FOODS",2015,"EU","Denmark","Food Producers",216,116,38.0952380952381,1.13038394482793,10261.999963,-3.26663987476219,19025,-0.678673975463329,0,-100,0,377.999953,21.6058920288238,3.68349205186993,57
"ARLA FOODS",2016,"EU","Denmark","Food Producers",251,101,-12.9310344827586,1.05571234451761,9567,-6.77255895536932,18765,-1.36662286465177,263,-24.4252873563218,2.74903313473398,505,11.7256637168142,5.27856172258806,57
"ARLA FOODS",2017,"EU","Denmark","Food Producers",287,87,-13.9,0.8,10338,8.1,18973,1.1,248,-5.7,2.4,385,-23.8,3.7,57
"ARLA FOODS",2018,"EU","Denmark","Food Producers",274,102,17.2413793103448,0.97841726618705,10425,0.841555426581553,19190,1.14373056448638,383,54.4354838709678,3.67386091127098,404,4.93506493506493,3.87529976019185,57
"ARLA FOODS",2019,"EU","Denmark","Food Producers",256,118,15.6862745098039,1.12092713973592,10527,0.978417266187059,19174,-0.0833767587285039,425,10.9660574412533,4.03723757955733,406,0.495049504950495,3.85674931129477,57
"NYKREDIT REALKREDIT",2010,"EU","Denmark","Banks",598,14.762,20.8811005568293,0.960981370163358,1536.138,-27.0101411628198,4026,-12.6681127982646,76.57,-27.1241826353738,3.56426310656985,341.170457,-21.338912125153,26.0592472811688,0
"NYKREDIT REALKREDIT",2011,"EU","Denmark","Banks",561,18.697292,26.6582576886601,1.59476823744939,1172.414371,-23.677796460995,4139,2.80675608544461,57.739,-11.562131467589,11.6630912951524,179.97825,-55.0398320284982,15.3510784626846,0
"NYKREDIT REALKREDIT",2012,"EU","Denmark","Banks",584,18.616196,20.7827203633721,1.28205125026627,1452.063324,24.3919229822652,4115,-0.579850205363619,0,-3.99621086951732,0,429.243954,139.536621778573,29.5609665849531,0
"NYKREDIT REALKREDIT",2013,"EU","Denmark","Banks",748,10.985103,-6.81818162539631,0.75904839827209,1447.220365,-0.789787866207481,4052,-1.53098420413122,20.69753,17.0731707317073,0,256.408385,-39.1221373533796,17.7173007788624,0
"NYKREDIT REALKREDIT",2014,"EU","Denmark","Banks",708,13.320784,20.7317143909534,1.2190617355548,1092.707909,-24.8264371295769,3971,-1.9990128331688,0,-31.8976816434248,0,89.612544,-65.203761624025,8.20096050023191,0
"NYKREDIT REALKREDIT",2015,"EU","Denmark","Banks",795,11.56564,-13.1313169247108,0.68064897956128,1699.207719,55.5651317784075,3757,-5.38907076303198,0,-98.9991272304112,0,630.058422,-2618.81720595606,37.079540950461,0
"NYKREDIT REALKREDIT",2016,"EU","Denmark","Banks",895,9.281234,-19.7674360303854,0.545325238405486,1701.963039,0.0237154209617785,3648,-2.90125099813681,59.15,11.2,4.81747456612807,902.162815,43.1590181961866,53.007191949954,0
"NYKREDIT REALKREDIT",2017,"EU","Denmark","Banks",703,17.7,91.3,0.9,2085.7,22.7,3505,-3.9,7.3,20,0.3,1366.2,51.6,65.5,0
"NYKREDIT REALKREDIT",2018,"EU","Denmark","Banks",552,30.677654,73.4848504984028,1.86148593330002,1648.019652,-20.7753735185075,3382,-3.50927246790299,6.966104,-3.70370267973693,0.422695444896309,945.380807,-30.6164585591667,57.3646561709811,0
"NYKREDIT REALKREDIT",2019,"EU","Denmark","Banks",868,13.467196,-55.8951957771878,0.668564232882771,2014.345868,22.8011705602164,3515,3.93258426966292,10.26707,48.0769383315029,0.50969747366146,1171.646067,24.5146662334033,58.1650890054597,0
"PSI",2010,"EU","Germany","Software",601,14.744,28.7011173184358,9.2911877394636,158.688,7.96203694254514,1407,2.70072992700729,14.9,54.3,4.13704880016132,9.371,27.6026929456532,5.24047186932849,62
"PSI",2011,"EU","Germany","Software & Computer Services",614,16.2,9.87520347259903,9.55504175907139,169.544,6.84109699536197,1491,5.97014925373134,3.239,-50.6626047220107,1.91041853442174,10.665,28.2467532467532,6.29040249138867,62
"PSI",2012,"EU","Germany","Software & Computer Services",589,18.171,12.1666666666667,10.0454424837468,180.888,6.6908885009201,1591,6.70690811535881,2.615,-19.2652053102809,1.44564592455,12.885,20.8157524613221,7.12319225155898,62
"PSI",2013,"EU","Germany","Software & Computer Services",552,20.441,12.4924329976336,11.5924686667045,176.33,-2.51979125204546,1692,6.34820867379007,2.482,-5.08604206500956,1.40758804514263,4.169,-67.6445479239426,2.36431690580162,62
"PSI",2014,"EU","Germany","Software & Computer Services",636,16.079,-21.339464801135,9.1677784999943,175.386,-0.535359836669891,1714,1.30023640661938,1.878,-24.3352135374698,1.07078102014984,4.784,14.7517390261454,2.72769776378958,62
"PSI",2015,"EU","Germany","Software & Computer Services",609,19.526,21.4379003669382,10.6303285025207,183.682,4.73013809540099,1650,-3.73395565927654,1.82,-3.08839190628327,0.990842869742272,9.913,107.211538461538,5.39682712514019,62
"PSI",2016,"EU","Germany","Software & Computer Services",678,16.819,-13.8635665266824,9.51010437988397,176.854,-3.71729401901111,1619,-1.87878787878787,2.336,28.3516483516483,1.32086353715494,10.888,9.83556945425199,6.15649066461601,62
"PSI",2017,"EU","Germany","Software & Computer Services",685,18.5,10.1,9.9,186.1,5.2,1665,2.8,3,29.8,1.6,12.2,11.7,6.5,62
"PSI",2018,"EU","Germany","Software & Computer Services",650,21.973,18.6831586907205,11.033059511137,199.156,7.01788324305734,1787,7.32732732732733,3.649,20.3893104585945,1.83223201912069,14.451,18.8600098700444,7.25612082990219,62
"PSI",2019,"EU","Germany","Software & Computer Services",641,24.051,9.45706093842442,10.6807887023714,225.18,13.0671433449155,1984,11.0240626748741,4.078,11.7566456563442,1.8109956479261,16.167,11.8746107535811,7.17958966160405,62
"BIOINVENT INTERNATIONAL",2010,"EU","Sweden","Biotechnology",604,14.62,-33.015669385137,159.120592076622,9.188,2.72808586762074,96,-8.57142857142857,1.328,-86.9230788667243,5.58336961253809,-7.725,-26.9589875358369,-154.277318241184,23
"BIOINVENT INTERNATIONAL",2011,"EU","Sweden","Pharmaceuticals & Biotechnology",565,18.390944,24.3042454910982,131.489223120181,13.986655,50.4257510298232,89,-7.29166666666666,0.551504,6.23328569791033,3.94307287911227,-8.040848,-43.945807917425,-57.4894283157767,23
"BIOINVENT INTERNATIONAL",2012,"EU","Sweden","Pharmaceuticals & Biotechnology",518,23.509221,23.0976231579906,469.79233132028,5.004173,-65.5464557003945,76,-14.6067415730337,0.006758,-98.8199920378273,0.135047289532156,-22.299951,167.065313420996,-445.627099622655,23
"BIOINVENT INTERNATIONAL",2013,"EU","Sweden","Pharmaceuticals & Biotechnology",886,7.770236,-65.8812328856988,84.2424099839727,9.223663,90.2691631399024,47,-38.1578947368421,0.005305,-18.9705208492439,0.057515110862138,-2.164563,-89.9800931608963,-23.4674987583566,23
"BIOINVENT INTERNATIONAL",2014,"EU","Sweden","Pharmaceuticals & Biotechnology",896,7.633442,4.16055926055605,152.776364004987,4.996481,-42.5648267569724,38,-19.1489361702128,0.044075,780.795363709033,0.882120836644831,-5.846688,186.389245649561,-117.0161159424,23
"BIOINVENT INTERNATIONAL",2015,"EU","Sweden","Pharmaceuticals & Biotechnology",886,8.600037,10.2216136990009,496.263727259245,1.732957,-66.0679292660309,40,5.26315789473684,0.073127,62.3204812323811,4.21978156411267,-10.354649,73.2656076942912,-597.513325489323,23
"BIOINVENT INTERNATIONAL",2016,"EU","Sweden","Pharmaceuticals & Biotechnology",847,10.315347,24.6830238683508,138.231569152254,7.462367,347.6232207972,51,27.5,0.557134,691.968499459828,7.46591530542521,-6.568566,-34.0584736896104,-88.0225537017946,23
"BIOINVENT INTERNATIONAL",2017,"EU","Sweden","Pharmaceuticals & Biotechnology",877,10.9,8.4,237.4,4.6,-36.9,56,9.8,1.7,209.6,36.6,-10.2,60.3,-223.5,23
"BIOINVENT INTERNATIONAL",2018,"EU","Sweden","Pharmaceuticals & Biotechnology",835,13.178344,26.4758797080516,350.581111997872,3.759,-14.3644080345732,62,10.7142857142857,0.375139,-76.6537345162704,9.97975525405693,-12.00251,22.3377358573261,-319.300611864858,23
"BIOINVENT INTERNATIONAL",2019,"EU","Sweden","Pharmaceuticals & Biotechnology",740,18.838437,45.6260778885868,209.944540621287,8.973054,143.177335455871,68,9.6774193548387,0.367479,-0.208013686540209,4.09536151236803,-13.114118,11.3069116607582,-146.149995308175,23
"LANSFORSAKRINGAR",2010,"EU","Sweden","Banks",610,14.437,28.5345441595442,1.7680073576146,816.569,6.02685440425472,1341,-6.42009769713887,45.4,-29.0502793937906,2.19711990046157,73.9,-4.94613566234188,7.27433933935773,0
"LANSFORSAKRINGAR",2011,"EU","Sweden","Banks",573,18.009436,24.7450024243264,3.33402580558288,540.170864,-33.8487177446119,1376,2.60999254287846,21.718276,-43.6758893280632,3.62030355809903,31.833501,-46.4082474747475,5.89322807310836,0
"LANSFORSAKRINGAR",2012,"EU","Sweden","Banks",582,18.701854,18.9582226426551,3.02830190440564,617.569007,10.0955544915264,1432,4.06976744186047,3.402915,-99.9135593261974,0,95.664935,187.062936517353,15.4905660607415,0
"LANSFORSAKRINGAR",2013,"EU","Sweden","Banks",767,10.271968,-34.5323744216833,1.66301171537444,617.672618,5.14988473992666,1503,4.95810055865922,5.72,369.230769230769,0,104.299981,12.8205121271202,16.8859648235208,0
"LANSFORSAKRINGAR",2014,"EU","Sweden","Banks",625,16.608093,71.4285758522816,2.464844359812,673.798852,15.6615497793139,1596,6.18762475049901,6.874,-99.9,0,156.392876,58.9826832422677,23.2106177586661,0
"LANSFORSAKRINGAR",2015,"EU","Sweden","Banks",449,35.040008,106.410250292989,4.46787840465645,784.265032,-64.6368989218953,1679,3.00613496932516,0,-42.9,0,234.506888,46.6984338372213,29.9014846297521,0
"LANSFORSAKRINGAR",2016,"EU","Sweden","Banks",338,58.518923,73.6024824543903,7.33210909332163,798.118553,5.78604132336431,1759,4.76474091721262,9.526335,133.333333333333,1.19359899155232,239.309944,6.07888633517673,29.9842602456079,0
"LANSFORSAKRINGAR",2017,"EU","Sweden","Banks",324,68.4,20.4,7.8,874.6,12.9,1847,5,2.8,-69.2,0.3,287,23.6,32.8,0
"LANSFORSAKRINGAR",2018,"EU","Sweden","Banks",402,52.853018,-19.4650818096621,6.12152693950206,863.395988,2.8458590358398,1910,3.41093665403356,3.315503,21.4285818927093,0.384007227978919,229.354796,-16.7433626308893,26.5642647392056,0
"LANSFORSAKRINGAR",2019,"EU","Sweden","Banks",463,46.329833,-10.701106776361,4.93927947439642,937.987681,10.6731421468001,2111,10.5235602094241,1.531564,-52.9411981595139,0.163281888560325,287.455557,27.6785718092869,30.6459842514712,0
"CAF",2010,"EU","Spain","Commercial Vehicles & Trucks",612,14.36,16.0779241775119,0.910990054602308,1576.307,25.2985395547522,6938,20.409580006942,33.19007,16.275104852184,2.95576940278765,77.052,10.6065798492118,9.41060339134445,39
